title_company,category,level,requirements,salary,urlsCatalog
"Azure Senior/Lead DevOps/Cloud Architect
SoftServe","DevOps, Microsoft Azure","Senior, Expert",Microsoft Azure|Linux|Docker|Python|Shell|Jenkins|Git|Terraform|Virtualization|English|Team player|Communication skills|Critical thinking|Problem solving|Proactivity|Leadership skills|Kubernetes|CI/CD,"20 000 - 32 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/azure-senior-lead-devops-cloud-architect-softserve-rzeszow-qgwshwud
"Azure Senior/Lead DevOps/Cloud Architect
SoftServe","DevOps, Microsoft Azure","Senior, Expert",Microsoft Azure|Linux|Docker|Python|Shell|Jenkins|Git|Terraform|Virtualization|English|Team player|Communication skills|Critical thinking|Problem solving|Proactivity|Leadership skills|Kubernetes|CI/CD,"20 000 - 32 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/azure-senior-lead-devops-cloud-architect-softserve-opole-qgwshwud
"Azure Senior/Lead DevOps/Cloud Architect
SoftServe","DevOps, Microsoft Azure","Senior, Expert",Microsoft Azure|Linux|Docker|Python|Shell|Jenkins|Git|Terraform|Virtualization|English|Team player|Communication skills|Critical thinking|Problem solving|Proactivity|Leadership skills|Kubernetes|CI/CD,"20 000 - 32 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/azure-senior-lead-devops-cloud-architect-softserve-poznan-qgwshwud
"Azure Senior/Lead DevOps/Cloud Architect
SoftServe","DevOps, Microsoft Azure","Senior, Expert",Microsoft Azure|Linux|Docker|Python|Shell|Jenkins|Git|Terraform|Virtualization|English|Team player|Communication skills|Critical thinking|Problem solving|Proactivity|Leadership skills|Kubernetes|CI/CD,"20 000 - 32 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/azure-senior-lead-devops-cloud-architect-softserve-bydgoszcz-qgwshwud
"Azure Senior/Lead DevOps/Cloud Architect
SoftServe","DevOps, Microsoft Azure","Senior, Expert",Microsoft Azure|Linux|Docker|Python|Shell|Jenkins|Git|Terraform|Virtualization|English|Team player|Communication skills|Critical thinking|Problem solving|Proactivity|Leadership skills|Kubernetes|CI/CD,"20 000 - 32 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/azure-senior-lead-devops-cloud-architect-softserve-bielskobiala-qgwshwud
"Azure Senior/Lead DevOps/Cloud Architect
SoftServe","DevOps, Microsoft Azure","Senior, Expert",Microsoft Azure|Linux|Docker|Python|Shell|Jenkins|Git|Terraform|Virtualization|English|Team player|Communication skills|Critical thinking|Problem solving|Proactivity|Leadership skills|Kubernetes|CI/CD,"20 000 - 32 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/azure-senior-lead-devops-cloud-architect-softserve-lublin-qgwshwud
"Azure Senior/Lead DevOps/Cloud Architect
SoftServe","DevOps, Microsoft Azure","Senior, Expert",Microsoft Azure|Linux|Docker|Python|Shell|Jenkins|Git|Terraform|Virtualization|English|Team player|Communication skills|Critical thinking|Problem solving|Proactivity|Leadership skills|Kubernetes|CI/CD,"20 000 - 32 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/azure-senior-lead-devops-cloud-architect-softserve-katowice-qgwshwud
"Azure Senior/Lead DevOps/Cloud Architect
SoftServe","DevOps, Microsoft Azure","Senior, Expert",Microsoft Azure|Linux|Docker|Python|Shell|Jenkins|Git|Terraform|Virtualization|English|Team player|Communication skills|Critical thinking|Problem solving|Proactivity|Leadership skills|Kubernetes|CI/CD,"20 000 - 32 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/azure-senior-lead-devops-cloud-architect-softserve-krakow-qgwshwud
"Junior Test Engineer
Syderal Polska Sp. z o.o.",Design,Junior,English|Python|Communication skills|Problem solving|Proactivity,"8 000 - 10 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-test-engineer-syderal-polska-gdansk-m6jtvfds
"Remote Automation Tester with JavaScript
Ideamotive","Testing, javascript",Junior,JavaScript|English|Polish|Communication skills|Problem solving|Postman|Team player|Swagger|Gherkin|git|Minimum 1 year in automation testing,"18 000 - 20 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-automation-tester-with-javascript-ideamotive-77n0tfhq
"Remote Automation Tester with JavaScript
Ideamotive","Testing, javascript",Junior,JavaScript|English|Polish|Communication skills|Problem solving|Postman|Team player|Swagger|Gherkin|git|Minimum 1 year in automation testing,"18 000 - 20 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-automation-tester-with-javascript-ideamotive-warszawa-77n0tfhq
"Solution Architect (.Net)
Codibly","Backend, .net",Senior,.NET|Azure|MS SQL|English|PowerBI|Databrics|Polish,"26 000 - 33 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|22 000 - 27 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/solution-architect-net-codibly-remote-8gscbzgv
"Solution Architect (.Net)
Codibly","Backend, .net",Senior,.NET|Azure|MS SQL|English|PowerBI|Databrics|Polish,"26 000 - 33 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|22 000 - 27 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/solution-architect-net-codibly-krakow-8gscbzgv
"Junior C++ Embedded Developer(Aircrafts)
Flytronic S.A.","Embedded, c++",Junior,C++|Python,"5 000 - 7 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-c-embedded-developer-aircrafts-flytronic-gliwice-cuxpu6lu
"Remote Frontend Developer (React)
Ideamotive","Frontend, react",Junior,React|JavaScript|CSS|HTML|Git|TypeScript|English|Polish|Communication skills|Team player|Proactivity|2lata komercyjnego doświadczenia z React.js,"20 000 - 28 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-frontend-developer-react-ideamotive-1nrrvndb
"Remote Frontend Developer (React)
Ideamotive","Frontend, react",Junior,React|JavaScript|CSS|HTML|Git|TypeScript|English|Polish|Communication skills|Team player|Proactivity|2lata komercyjnego doświadczenia z React.js,"20 000 - 28 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-frontend-developer-react-ideamotive-warsaw-1nrrvndb
"Junior Frontend Developer
Kambu","Frontend, javascript",Junior,JavaScript|React|Git|CSS|HTML|English|Polish|Communication skills|Problem solving|redux|REST|ECMAScript,"6 000 - 10 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|5 500 - 8 400 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-frontend-developer-kambu-krakow-bp5czezi
"Junior PHP Developer
BigCom spółka z o.o.","Backend, php",Junior,PHP,"4 000 - 8 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|3 000 - 6 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-php-developer-bigcom-spolka-z-o-o-remote-kfbixjto
"Junior PHP Developer
BigCom spółka z o.o.","Backend, php",Junior,PHP,"4 000 - 8 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|3 000 - 6 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-php-developer-bigcom-spolka-z-o-o-rzeszow-kfbixjto
"Junior PHP Developer
BigCom spółka z o.o.","Backend, php",Junior,PHP,"4 000 - 8 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|3 000 - 6 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-php-developer-bigcom-spolka-z-o-o-krakow-kfbixjto
"Junior PHP Developer
BigCom spółka z o.o.","Backend, php",Junior,PHP,"4 000 - 8 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|3 000 - 6 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-php-developer-bigcom-spolka-z-o-o-wroclaw-kfbixjto
"Remote Junior Manual QA Engineer
Ideamotive","Testing, sql",Junior,SQL|English|Polish|Communication skills|Problem solving|JIRA|Postman|Team player|min 1 year in manual testing commercial experience,"11 000 - 13 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-junior-manual-qa-engineer-ideamotive-yvrv7xpe
"Remote Junior Manual QA Engineer
Ideamotive","Testing, sql",Junior,SQL|English|Polish|Communication skills|Problem solving|JIRA|Postman|Team player|min 1 year in manual testing commercial experience,"11 000 - 13 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-junior-manual-qa-engineer-ideamotive-warszawa-yvrv7xpe
"Data Engineer
AVENGA","Big Data, SQL",Mid,SQL|Mongo DB|Spark,"16 000 - 24 500 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/data-engineer-avenga-remote-gu7mbxew
"Remote Mid/Senior Android Developer
Knowit Poland Sp. z o.o.","Mobile, android","Mid, Senior",android|Kotlin|android sdk|English,"20 000 - 30 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-mid-senior-android-developer-knowit-poland-t4ntjgh0
"Remote Mid/Senior Android Developer
Knowit Poland Sp. z o.o.","Mobile, android","Mid, Senior",android|Kotlin|android sdk|English,"20 000 - 30 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-mid-senior-android-developer-knowit-poland-lodz-t4ntjgh0
"Remote Mid/Senior Android Developer
Knowit Poland Sp. z o.o.","Mobile, android","Mid, Senior",android|Kotlin|android sdk|English,"20 000 - 30 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-mid-senior-android-developer-knowit-poland-warszawa-t4ntjgh0
"Remote Mid/Senior Android Developer
Knowit Poland Sp. z o.o.","Mobile, android","Mid, Senior",android|Kotlin|android sdk|English,"20 000 - 30 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-mid-senior-android-developer-knowit-poland-bydgoszcz-t4ntjgh0
"QA Manual Engineer
Devire Sp. z o.o.",Testing,Mid,manual testing|API testing|Virtual Machines|Test documentation|English,"11 760 - 18 480 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|70 - 110 PLN
+ vat (B2B) godzinowo ",https://nofluffjobs.com/pl/job/qa-manual-engineer-devire-remote-wjykuulg
"Marketing Lead for IT Community
No Fluff Jobs",Marketing,"Senior, Expert",Doświadczenie w prowadzeniu komunikacji do branży IT|Wiedza i umiejętności związane z budowaniem społeczności B2C|Znajomość języka angielskiego na poziomie min B2|Doskonała orientacja w tematyce social mediów|Znajomość trendów w branży IT i gamingu|Doświadczeniu w prowadzeniu zespołu|Proaktywne podejście do zadań|Teamplayer!,"8 000 - 12 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/marketing-lead-for-it-community-no-fluff-jobs-remote-yah1xmfu
"Marketing Lead for IT Community
No Fluff Jobs",Marketing,"Senior, Expert",Doświadczenie w prowadzeniu komunikacji do branży IT|Wiedza i umiejętności związane z budowaniem społeczności B2C|Znajomość języka angielskiego na poziomie min B2|Doskonała orientacja w tematyce social mediów|Znajomość trendów w branży IT i gamingu|Doświadczeniu w prowadzeniu zespołu|Proaktywne podejście do zadań|Teamplayer!,"8 000 - 12 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/marketing-lead-for-it-community-no-fluff-jobs-gdynia-yah1xmfu
"Marketing Lead for IT Community
No Fluff Jobs",Marketing,"Senior, Expert",Doświadczenie w prowadzeniu komunikacji do branży IT|Wiedza i umiejętności związane z budowaniem społeczności B2C|Znajomość języka angielskiego na poziomie min B2|Doskonała orientacja w tematyce social mediów|Znajomość trendów w branży IT i gamingu|Doświadczeniu w prowadzeniu zespołu|Proaktywne podejście do zadań|Teamplayer!,"8 000 - 12 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/marketing-lead-for-it-community-no-fluff-jobs-krakow-yah1xmfu
"Senior Marketing Automation Specialist
No Fluff Jobs",Marketing,"Mid, Senior","3-5 lat doświadczenia w realizowaniu działań z zakresu marketing automation w Polsce|Doświadczenie w realizacji i optymalizacji działań e-mail marketingowych, sms, web-push i innych|Doświadczenie we współtworzeniu strategii oraz customer journey dla działań marketingowych|Znajomość języka angielskiego na poziomie min B2|Umiejętność analizy prowadzonych działań, wyciągania wniosków i tworzenia rekomendacji|Znajomość i zrozumienie aktualnych trendów z zakresu marketing. automation|Nastawienie na współpracę i wzajemną wymianę wiedzy|Proaktywność w zakresie poszukiwania rozwiązań","7 000 - 12 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/senior-marketing-automation-specialist-no-fluff-jobs-remote-5wgg2mte
"Senior Marketing Automation Specialist
No Fluff Jobs",Marketing,"Mid, Senior","3-5 lat doświadczenia w realizowaniu działań z zakresu marketing automation w Polsce|Doświadczenie w realizacji i optymalizacji działań e-mail marketingowych, sms, web-push i innych|Doświadczenie we współtworzeniu strategii oraz customer journey dla działań marketingowych|Znajomość języka angielskiego na poziomie min B2|Umiejętność analizy prowadzonych działań, wyciągania wniosków i tworzenia rekomendacji|Znajomość i zrozumienie aktualnych trendów z zakresu marketing. automation|Nastawienie na współpracę i wzajemną wymianę wiedzy|Proaktywność w zakresie poszukiwania rozwiązań","7 000 - 12 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/senior-marketing-automation-specialist-no-fluff-jobs-gdynia-5wgg2mte
"Senior Marketing Automation Specialist
No Fluff Jobs",Marketing,"Mid, Senior","3-5 lat doświadczenia w realizowaniu działań z zakresu marketing automation w Polsce|Doświadczenie w realizacji i optymalizacji działań e-mail marketingowych, sms, web-push i innych|Doświadczenie we współtworzeniu strategii oraz customer journey dla działań marketingowych|Znajomość języka angielskiego na poziomie min B2|Umiejętność analizy prowadzonych działań, wyciągania wniosków i tworzenia rekomendacji|Znajomość i zrozumienie aktualnych trendów z zakresu marketing. automation|Nastawienie na współpracę i wzajemną wymianę wiedzy|Proaktywność w zakresie poszukiwania rozwiązań","7 000 - 12 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/senior-marketing-automation-specialist-no-fluff-jobs-krakow-5wgg2mte
"Mid/Senior C++ Software Engineer
Robotec.ai","Backend, c++","Mid, Senior",C++|Linux|Docker|git|design patterns|English|CI|unit test|Communication skills|Team player|Proactivity,"14 000 - 24 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|12 000 - 21 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/mid-senior-c-software-engineer-robotec-ai-warszawa-26wdifbk
"Mid/Senior C++ Software Engineer
Robotec.ai","Backend, c++","Mid, Senior",C++|Linux|Docker|git|design patterns|English|CI|unit test|Communication skills|Team player|Proactivity,"14 000 - 24 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|12 000 - 21 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/mid-senior-c-software-engineer-robotec-ai-wroclaw-26wdifbk
"Senior Java Engineer
AVENGA","Backend, java",Senior,Java|Spring|SQL,"30 240 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|180 PLN
+ vat (B2B) godzinowo ",https://nofluffjobs.com/pl/job/senior-java-engineer-avenga-remote-npdyplqx
"Remote Cloud Data Engineer
Infosys Consulting","Big Data, SQL","Mid, Senior",SQL|Spark|ETL|Data Engineering|Python|English- Communicative,"20 000 - 28 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-cloud-data-engineer-infosys-consulting-1lmi0vdy
"Remote Cloud Data Engineer
Infosys Consulting","Big Data, SQL","Mid, Senior",SQL|Spark|ETL|Data Engineering|Python|English- Communicative,"20 000 - 28 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-cloud-data-engineer-infosys-consulting-warszawa-1lmi0vdy
"Remote Cloud Data Engineer
Infosys Consulting","Big Data, SQL","Mid, Senior",SQL|Spark|ETL|Data Engineering|Python|English- Communicative,"20 000 - 28 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-cloud-data-engineer-infosys-consulting-krakow-1lmi0vdy
"Remote Cloud Data Engineer
Infosys Consulting","Big Data, SQL","Mid, Senior",SQL|Spark|ETL|Data Engineering|Python|English- Communicative,"20 000 - 28 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-cloud-data-engineer-infosys-consulting-gdansk-1lmi0vdy
"Remote Cloud Data Engineer
Infosys Consulting","Big Data, SQL","Mid, Senior",SQL|Spark|ETL|Data Engineering|Python|English- Communicative,"20 000 - 28 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-cloud-data-engineer-infosys-consulting-lodz-1lmi0vdy
"Remote Cloud Data Engineer
Infosys Consulting","Big Data, SQL","Mid, Senior",SQL|Spark|ETL|Data Engineering|Python|English- Communicative,"20 000 - 28 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-cloud-data-engineer-infosys-consulting-poznan-1lmi0vdy
"Remote Cloud Data Engineer
Infosys Consulting","Big Data, SQL","Mid, Senior",SQL|Spark|ETL|Data Engineering|Python|English- Communicative,"20 000 - 28 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-cloud-data-engineer-infosys-consulting-wroclaw-1lmi0vdy
"Remote Cloud Data Engineer
Infosys Consulting","Big Data, SQL","Mid, Senior",SQL|Spark|ETL|Data Engineering|Python|English- Communicative,"20 000 - 28 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-cloud-data-engineer-infosys-consulting-szczecin-1lmi0vdy
"Remote Cloud Data Engineer
Infosys Consulting","Big Data, SQL","Mid, Senior",SQL|Spark|ETL|Data Engineering|Python|English- Communicative,"20 000 - 28 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-cloud-data-engineer-infosys-consulting-katowice-1lmi0vdy
"Remote Cloud Data Engineer
Infosys Consulting","Big Data, SQL","Mid, Senior",SQL|Spark|ETL|Data Engineering|Python|English- Communicative,"20 000 - 28 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-cloud-data-engineer-infosys-consulting-bialystok-1lmi0vdy
"Remote Cloud Data Engineer
Infosys Consulting","Big Data, SQL","Mid, Senior",SQL|Spark|ETL|Data Engineering|Python|English- Communicative,"20 000 - 28 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-cloud-data-engineer-infosys-consulting-lublin-1lmi0vdy
"Mid C++ Backend Developer in Advheur
ESET","Backend, c++",Mid,C++|STL|English,"13 000 - 15 500 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/mid-c-backend-developer-in-advheur-eset-krakow-kjvhanvg
"Senior BI Developer (with Power BI)
EBIS",Business Intelligence,Senior,SQL|ETL|SQL Server|PostgreSQL|Power BI|Azure|English|Polish|Team player|Communication skills|Critical thinking|Problem solving|Proactivity,"16 800 - 23 520 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|100 - 140 PLN
+ vat (B2B) godzinowo ",https://nofluffjobs.com/pl/job/senior-bi-developer-with-power-bi-ebis-remote-go6lpz5z
